unique_id,timepoint,domain,gender,age,block_order,block_type,trial_type,rt,accuracy,mean_rt
Non-words 8,baseline,Non-words,Male,20,incon,con,tt4,1084,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,con,tt1,790,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,con,tt3,817,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,con,tt1,1636,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,con,tt3,802,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,con,tt4,819,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,con,tt2,911,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,con,tt3,1227,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,con,tt2,1337,0,1112
Non-words 8,baseline,Non-words,Male,20,incon,con,tt4,1172,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,con,tt2,984,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt2,2119,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt3,809,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt1,1040,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt2,1447,0,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt1,913,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt3,709,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt2,1105,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt4,747,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt1,1276,0,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt4,1600,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt3,875,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt4,1013,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt1,1019,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt2,1031,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt3,1124,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt2,1189,0,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt4,1078,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt2,976,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt3,1103,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt4,1269,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt1,912,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt3,967,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt1,1119,1,1112
Non-words 8,baseline,Non-words,Male,20,incon,incon,tt4,1026,1,1112
Non-words 10,baseline,Non-words,Female,20,incon,con,tt4,1274,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt3,892,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt1,629,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt4,824,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt2,812,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt4,851,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt1,629,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt3,721,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt2,912,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt1,573,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt2,652,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt4,1834,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt3,723,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt1,1032,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt2,670,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt4,1003,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt2,732,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt4,797,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt3,622,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt1,606,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt3,889,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt2,1395,0,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt1,655,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt3,875,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt2,1445,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt1,802,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt4,1382,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt1,789,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt2,964,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt3,634,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt4,648,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt1,1029,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt2,687,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt3,828,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt4,746,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt1,837,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt3,768,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt2,759,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt1,910,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt3,705,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt1,1395,0,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt2,773,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt4,1003,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt3,607,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt2,1057,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt4,1025,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt3,689,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt4,983,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt2,2532,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt3,740,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt2,2076,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt1,917,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt3,767,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt2,1517,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt4,782,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt3,624,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt4,653,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt1,866,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt3,677,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt4,733,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt2,888,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt1,741,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt2,623,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt1,743,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt4,764,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt3,625,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt4,696,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt1,914,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt3,690,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt1,827,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt4,749,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt2,1128,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt2,1505,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt4,757,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt2,630,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt4,770,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt2,894,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt1,778,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt3,544,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt1,712,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt4,971,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt3,836,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt4,640,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt1,1377,0,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt3,1378,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt1,721,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt2,823,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt3,741,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt4,692,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt1,1299,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt2,759,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt1,596,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt3,766,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt2,697,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt3,974,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt4,624,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt3,1886,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt4,762,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt2,682,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt1,670,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt4,758,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt3,725,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt4,853,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt2,895,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt1,666,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt3,1127,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt1,770,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt2,733,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt4,1044,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt3,600,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt2,802,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt1,662,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt3,682,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt2,902,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt4,1372,0,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt1,1474,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt4,1056,0,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt3,1759,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt2,848,1,909
Non-words 10,baseline,Non-words,Female,20,incon,con,tt1,941,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt3,1142,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt4,667,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt3,749,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt4,639,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt2,1255,0,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt3,823,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt4,653,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt1,1237,0,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt2,1454,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt1,778,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt2,976,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt1,820,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt4,1374,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt3,647,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt1,1253,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt2,575,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt4,865,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt3,661,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt2,885,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt4,871,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt1,1903,0,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt2,876,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt3,1395,1,909
Non-words 10,baseline,Non-words,Female,20,incon,incon,tt1,951,1,909
Non-words 12,baseline,Non-words,Female,20,incon,con,tt3,1743,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt4,1183,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt2,1532,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt3,1037,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt2,1076,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt4,1691,0,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt2,1299,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt4,800,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt2,731,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt1,649,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt4,756,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt1,1046,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt3,800,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt4,653,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt1,690,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt2,714,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt1,721,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt3,1122,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt1,1288,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt3,2002,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt2,1750,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt3,1102,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt4,1641,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,con,tt1,1280,0,1033
Non-words 12,baseline,Non-words,Female,20,incon,incon,tt3,1624,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,incon,tt4,1125,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,incon,tt1,743,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,incon,tt3,798,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,incon,tt4,743,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,incon,tt1,970,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,incon,tt4,856,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,incon,tt3,587,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,incon,tt2,1122,1,1033
Non-words 12,baseline,Non-words,Female,20,incon,incon,tt1,717,1,1033
